time,DRB.UEThpDl,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,RRU.PrbUsedDl,Viavi.UE.anomalies,measTimeStampRf,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nrCellIdentity,rsrp_nb0,rsrp_nb1,rsrp_nb2,rsrp_nb3,rsrp_nb4,rsrq_nb0,rsrq_nb1,rsrq_nb2,rsrq_nb3,rsrq_nb4,rssinr_nb0,rssinr_nb1,rssinr_nb2,rssinr_nb3,rssinr_nb4,step,targetTput,ue-id,x,y
2024-05-28T12:52:24.029795Z,25.00302140769421,-62.28101562029042,-40.0,4870841549.844157,78.74464984600337,0,2024-05-28 12:52:23.968193,6,,,,5,-70.26194481948734,97.91208414461067,43.99324486586911,9.803649843744681,73.45690834023839,-40.0,-40.0,-40.0,-40.0,-40.0,775373728.7475466,45.727138530663645,41.82905624787081,83.31862821369985,12.375527588600287,0,15.814597980294142,UE0,373.16193206827745,955.5206148896077
2024-05-28T12:52:24.855185Z,25.60635240617374,-57.06602960586892,-40.0,16184623595.145174,20.02652174529031,1,2024-05-28 12:52:23.968289,1,,,,6,-74.24894317503919,29.63645767329817,51.56915529223363,35.005046883186445,45.15782357424348,-40.0,-40.0,-40.0,-40.0,-40.0,309607338.881107,7.3869536260365605,45.87647253080956,60.34891165399509,12.780341014091057,0,62.51384495758529,UE1,145.94512529856908,646.9484191808192
2024-05-28T12:52:25.584035Z,25.11342516735416,-63.95456937898848,-40.0,3313207426.732812,1.8756162230023044,1,2024-05-28 12:52:23.968345,1,,,,6,-67.14624045253774,35.6560859082956,98.08124402329469,65.86996297318343,26.890321849429796,-40.0,-40.0,-40.0,-40.0,-40.0,1588844953.2217362,76.88074740576187,15.294454807538711,91.42862054100775,93.71987974453131,0,11.185591134815022,UE2,301.3743607777825,520.6606714107929
2024-05-28T12:52:26.308959Z,25.227482747802817,-72.87546031266209,-40.0,424775571.44950205,72.85020441245291,0,2024-05-28 12:52:23.968396,,,,,6,57.42402842171415,92.8344668258299,88.75188076767866,65.67297002641324,91.65615091934073,-40.0,-40.0,-40.0,-40.0,-40.0,26.751163547041873,80.2935478504836,98.4008803642378,78.5438901113304,8.227465726825153,0,80.38305357938575,UE3,46.665663213615424,968.7555188414592
2024-05-28T12:52:27.035369Z,25.252335263308957,-58.10975467693925,-40.0,12727118752.544844,4.7565660807349275,0,2024-05-28 12:52:23.968441,1,3,,,2,-74.78815875019464,-64.64158717434555,31.48375082626157,95.49685809315628,82.68964744582617,-40.0,-40.0,-40.0,-40.0,-40.0,273457405.5396968,2828439193.7760334,78.5728713292398,20.720691752923482,61.89212973163641,0,22.165902508730003,UE4,602.6933732700584,171.73373316528986
2024-05-28T12:52:27.771973Z,25.00037334811534,-68.18540793071338,-40.0,1250733467.577585,3.0379981286679207,0,2024-05-28 12:52:23.968496,,,,,1,93.07498580067531,29.259415952132823,19.134852882202033,19.7237283924465,21.771633857394825,-40.0,-40.0,-40.0,-40.0,-40.0,86.64719707652795,93.70992900715702,86.9609795568709,20.173250592513142,35.678844742438066,0,83.52476251042862,UE5,15.878990188027776,235.89306409793096
2024-05-28T12:52:28.497764Z,25.53868634306673,-62.52018299337246,-40.0,4609854995.657468,74.01607111156126,1,2024-05-28 12:52:23.968542,,,,,3,80.41797478218685,20.616506025112376,26.659202110815063,53.01667128341792,42.257743318487236,-40.0,-40.0,-40.0,-40.0,-40.0,66.84744575062639,98.69586705062856,94.3028211653686,29.390905131654286,46.5298906176964,0,16.11426488479269,UE6,914.319640554564,258.6927195678305
2024-05-28T12:52:29.224554Z,25.27807273423708,-62.740211807832026,-40.0,4382121182.44999,76.96454474362469,0,2024-05-28 12:52:23.968586,4,,,,3,-69.61453576370535,72.67766416808801,13.033277491502028,90.92290476940073,24.93282612613557,-40.0,-40.0,-40.0,-40.0,-40.0,900019642.288189,80.64231836967207,86.86163693929686,34.63270712711378,14.60900967017526,0,87.99310816975601,UE7,837.6168724625124,447.96229362203917
2024-05-28T12:52:29.953048Z,25.58300119416702,-57.483989588451635,-40.0,14699636831.95295,99.33343688840135,1,2024-05-28 12:52:23.968635,2,6,,,1,-73.2525595218351,-72.24567904793234,88.51941787100397,82.6613466988472,14.465460351035972,-40.0,-40.0,-40.0,-40.0,-40.0,389448120.1847195,491063504.9778775,41.96168934109071,29.384780372769168,53.258789726732694,0,16.17160074075393,UE8,329.9328550305265,386.7236340470356
2024-05-28T12:52:30.681704Z,25.196018004028012,-69.76121442964757,-40.0,870129957.4609023,79.45793504865132,0,2024-05-28 12:52:23.968688,6,,,,1,-73.94360172131928,88.73353562447966,64.91049629132294,12.152457528475141,19.42493098562837,-40.0,-40.0,-40.0,-40.0,-40.0,332158516.32908064,47.65144781505088,9.827515478842841,53.50377238121802,53.00648573808035,0,72.27115541100358,UE9,12.558099364565638,427.34153447440326
2024-05-28T12:52:31.408515Z,25.57915039552972,-48.56558934538975,-40.0,114589976283.8492,36.51768695946443,0,2024-05-28 12:52:23.968736,,,,,4,16.196601914452977,68.68395348314844,7.178963645103118,61.40083647651123,15.087159172401885,-40.0,-40.0,-40.0,-40.0,-40.0,30.184421905702077,55.40231416771697,17.9101420665162,41.80139681055695,45.5626702256909,0,66.02306449859104,UE10,810.7061458733584,708.4024288194919
2024-05-28T12:52:32.143631Z,25.30750112800961,-54.006493112902916,-40.0,32738309703.003937,36.27699660951155,1,2024-05-28 12:52:23.968780,3,5,,,4,-74.56657907316091,-70.7768002356454,7.555456756986862,98.67475748992462,6.661558547898158,-40.0,-40.0,-40.0,-40.0,-40.0,287771417.9799187,688692796.6348292,26.357094606089007,62.05971555125587,81.94292138303061,0,20.490354112370234,UE11,663.9028109606317,666.7045289426978
2024-05-28T12:52:32.874816Z,25.34283963056117,-68.88474625113867,-40.0,116.8463492334037,80.32664867804431,0,2024-05-28 12:52:23.968833,1,2,4,6,3,-71.68301870888163,-72.99989625775846,-73.72175907510184,-74.93424482238605,73.23519836036091,-40.0,-40.0,-40.0,-40.0,-40.0,60.21455149999775,412777425.77482694,36.8264009946683,11.697266750727024,87.82743230221641,0,4.0633152159642005,UE12,526.5063772831079,430.8213135035022
2024-05-28T12:52:33.619489Z,25.497221806881303,-66.1288536388468,-40.0,2008261211.605843,13.69701836139266,1,2024-05-28 12:52:23.968939,3,5,,,4,-70.08337464329676,-74.99789815798448,30.25895688864038,28.78810613284889,63.48336541264304,-40.0,-40.0,-40.0,-40.0,-40.0,807919517.361813,260564801.37232095,10.700110783758053,43.71076580876557,46.00890846266366,0,2.863696599541971,UE13,608.8321172421118,542.1884491156026
2024-05-28T12:52:34.361735Z,25.03889330443089,-68.24615609776454,-40.0,1233360269.5309672,93.46492416699326,1,2024-05-28 12:52:23.969015,5,,,,6,-74.55945836829525,15.131086229450661,37.26532053362101,25.6098933216729,65.9123591055548,-40.0,-40.0,-40.0,-40.0,-40.0,288243635.8468866,27.905297377809624,26.198144485481123,42.81956175223631,35.127392340760046,0,85.97831991541169,UE14,164.81798625569766,933.1709441948681
2024-05-28T12:52:35.089758Z,25.162850774298175,-54.507379632828744,-40.0,29172093764.667454,42.66123685150808,1,2024-05-28 12:52:23.969066,6,,,,5,-68.26806920220406,15.357674794135256,28.835094606877554,26.891833579183274,62.562424163345824,-40.0,-40.0,-40.0,-40.0,-40.0,1227152803.422191,13.50667916758923,96.81984979708832,71.48978499637681,24.226868579237333,0,62.714965349037996,UE15,413.50087275460595,887.2734364691048
2024-05-28T12:52:35.826554Z,25.460887601173084,-56.018355419214714,-40.0,20600132898.473824,57.68476306115813,1,2024-05-28 12:52:23.969115,4,6,,,5,-73.5245664928012,-65.59009485103758,30.140136058973205,69.72244110107592,19.805045462730543,-40.0,-40.0,-40.0,-40.0,-40.0,365804391.41789025,2273505865.4105797,15.194014173917992,8.997375346824295,31.22590029898147,0,96.39728565285911,UE16,424.029481249628,814.0747121544595
2024-05-28T12:52:36.549704Z,25.12796666379757,-58.93414613525974,-40.0,10526668596.120554,55.53779257153325,1,2024-05-28 12:52:23.969168,2,,,,1,-70.74052705357754,83.3090325652534,67.8209827544194,21.332664639541992,1.6045895731167032,-40.0,-40.0,-40.0,-40.0,-40.0,694468991.1049963,67.43675788741508,28.354136269954385,27.73102874251317,94.58501960253363,0,22.429697346613626,UE17,239.45762011528817,170.08288192065706
2024-05-28T12:52:37.273818Z,25.393614363565852,-68.80156808582201,-40.0,1085297382.277849,80.67428752398675,1,2024-05-28 12:52:23.969217,1,,,,2,-69.25560536814203,11.766858298996803,93.77088036085757,2.9149875564655177,2.4714842231461187,-40.0,-40.0,-40.0,-40.0,-40.0,977563611.7247914,92.30267132249571,12.876929818936969,34.25381479372325,63.15166159843359,0,93.62017947192233,UE18,282.96746141038807,41.52286662736673
2024-05-28T12:52:37.998210Z,25.555338177965314,-56.945707157982355,-40.0,16639292196.030128,35.45779314137633,0,2024-05-28 12:52:23.969277,5,,,,4,-68.94647159568294,41.684971202913154,98.32001547469577,35.83454752330045,36.1000174443215,-40.0,-40.0,-40.0,-40.0,-40.0,1049683582.0375752,59.76778057583327,14.094763082266272,88.83176893773,72.22302068321356,0,53.386597411141274,UE19,637.4296520779922,684.6455053228004
2024-05-28T12:52:38.728397Z,25.03652162995894,-59.93083194630802,-40.0,8368013447.696152,29.037387433668158,1,2024-05-28 12:52:23.969321,3,5,6,,4,-73.47271062874333,-71.49268484797251,-74.9489840219935,70.26312945344202,62.675812763499124,-40.0,-40.0,-40.0,-40.0,-40.0,40.765486518666414,584032586.1452048,33.52794038802685,41.954523858226906,68.10380626939026,0,17.15390558350802,UE20,629.7306402190292,629.243874257384
2024-05-28T12:52:39.451894Z,25.588149001827944,-57.75739247931892,-40.0,13802772062.445797,18.955824323897296,0,2024-05-28 12:52:23.969379,5,,,,4,-67.71049159660345,84.17416393268775,98.80636677186976,86.87230657217269,20.355740860225286,-40.0,-40.0,-40.0,-40.0,-40.0,1395264049.8746026,23.251599795678196,25.806812323729147,99.61343061744462,81.57571434778659,0,71.23811104490629,UE21,706.9561795982906,812.2242413147906
2024-05-28T12:52:40.176437Z,25.2587961653072,-63.53340631157549,-40.0,3650605745.0495753,15.591714803866637,1,2024-05-28 12:52:23.969424,1,,,,2,-65.52919533321995,65.01966203049959,50.36572595770036,19.101639986813826,16.32707298871229,-40.0,-40.0,-40.0,-40.0,-40.0,2305610974.9350624,81.33187534028768,87.87224736401704,33.0799864418231,83.56386429119623,0,68.96889459836306,UE22,336.7362240313363,115.97352124058906
2024-05-28T12:52:40.902585Z,25.387223853877135,-74.43019431404136,-40.0,296951916.60868096,38.765196556149824,1,2024-05-28 12:52:23.969471,,,,,4,5.176274658011251,23.356199603397034,75.67668546989154,96.07461967730192,81.0568276568844,-40.0,-40.0,-40.0,-40.0,-40.0,51.413981837658916,19.055895806141606,99.64724996243844,28.671400201088954,55.11740854196169,0,93.22901946902597,UE23,999.7012152702009,968.358277550256
2024-05-28T12:52:41.625818Z,25.388270978959277,-60.127441089825254,-40.0,7997632705.354648,68.83276317883738,1,2024-05-28 12:52:23.969511,3,5,,,4,-70.9647472809794,-74.30041962507254,92.1017346718556,12.150298109260632,52.89078314344114,-40.0,-40.0,-40.0,-40.0,-40.0,659524352.1487885,305959259.80061704,19.050075810527286,89.16893182614747,70.64820333960141,0,33.53047179979992,UE24,667.1964149665022,585.3545235689406
