time,DRB.UEThpDl,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,RRU.PrbUsedDl,Viavi.UE.anomalies,measTimeStampRf,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nrCellIdentity,rsrp_nb0,rsrp_nb1,rsrp_nb2,rsrp_nb3,rsrp_nb4,rsrq_nb0,rsrq_nb1,rsrq_nb2,rsrq_nb3,rsrq_nb4,rssinr_nb0,rssinr_nb1,rssinr_nb2,rssinr_nb3,rssinr_nb4,step,targetTput,ue-id,x,y
2024-06-05T12:06:04.679577Z,25.47201013000712,-64.85578029966447,-40.0,2692325311.1263804,6.704140720353843,0,2024-06-05 12:06:04.657030,4,6,,,5,-65.30623390208639,-71.09075435048547,11.43644292472501,30.28867020431759,42.46400346496842,-40.0,-40.0,-40.0,-40.0,-40.0,2427069283.0833344,640663716.9138224,72.56646374077022,4.362689507313497,53.40415575170625,0,31.08437703697082,UE0,549.5882930965771,703.2963439867248
2024-06-05T12:06:05.455170Z,25.51023568003754,-66.65349030732227,-40.0,1779739885.0356233,73.90168239475099,0,2024-06-05 12:06:04.657126,,,,,1,93.97246997792224,62.99013707029094,34.850152603554285,74.98608459273188,14.007568753289124,-40.0,-40.0,-40.0,-40.0,-40.0,74.19126800468325,15.076215060047502,68.72518031250716,59.69329946689865,70.70994992432621,0,39.10280848105208,UE1,36.390496520241136,250.53789354720158
2024-06-05T12:06:06.178476Z,25.1313951696557,-59.19240890399823,-40.0,9918926535.697102,10.721228496473298,0,2024-06-05 12:06:04.657177,3,5,,,4,-70.89836742899999,-74.51573456706109,83.21735346388729,78.37801645351468,96.72767397379805,-40.0,-40.0,-40.0,-40.0,-40.0,669682301.062532,291160265.9340286,29.144820851935368,52.879576033240475,68.16074274979316,0,21.10996655652284,UE2,679.8516009818246,587.3895255640558
2024-06-05T12:06:06.902623Z,25.53767685682656,-57.72416195011972,-40.0,13908790609.545153,78.35208237035054,1,2024-06-05 12:06:04.657236,5,,,,4,-70.95631552174027,77.85715865955741,90.09338754329575,20.49761383120684,78.68761852496421,-40.0,-40.0,-40.0,-40.0,-40.0,660806052.1302469,58.157699259957,84.97403746767142,26.30893008643641,44.4267979103747,0,54.8067581727761,UE3,762.3637081922293,819.2808265924494
2024-06-05T12:06:07.627170Z,25.29598104068358,-62.606932912822074,-40.0,4518687136.266785,41.99188978335727,1,2024-06-05 12:06:04.657288,3,,,,4,-69.87316147268969,15.534221535164187,94.14952628424392,11.325477726758226,44.13792271109381,-40.0,-40.0,-40.0,-40.0,-40.0,847987434.2948376,31.67626563206208,71.04699912881603,62.296315648928456,95.1703705387772,0,39.300773114475945,UE4,657.6042553632633,560.5639575635261
2024-06-05T12:06:08.376180Z,25.219499455838292,-54.214456964321414,-40.0,31207563843.280014,68.87389501798344,1,2024-06-05 12:06:04.657340,3,,,,4,-71.43710799254228,76.24841717835345,25.986588017264545,9.501863413370556,81.47960145443707,-40.0,-40.0,-40.0,-40.0,-40.0,591554503.2794514,40.48620076016905,10.086072120930629,78.83907219342265,47.37504150719252,0,18.603541625008816,UE5,744.2717063641542,606.4770633461987
2024-06-05T12:06:09.105557Z,25.49644055773753,-64.7759017900097,-40.0,2742302660.9963217,82.99124561009683,1,2024-06-05 12:06:04.657390,1,,,,6,-66.40928973734285,31.09945098970771,40.5973409714025,36.3278054016973,22.630383160462017,-40.0,-40.0,-40.0,-40.0,-40.0,1882680352.4113967,62.56871713927467,7.083398380030901,70.19520751568272,89.256093968433,0,29.506998637822132,UE6,199.0313532291437,509.6203218531473
2024-06-05T12:06:09.836516Z,25.403581978401792,-49.35395162268205,-40.0,95567538859.31775,99.17230138396751,0,2024-06-05 12:06:04.657439,4,6,,,5,-68.61642616764631,-71.74135209976916,41.00071700193997,33.59369726250439,65.26747659498082,-40.0,-40.0,-40.0,-40.0,-40.0,1132564506.9981358,551531541.220874,34.9466272146774,99.22960801923591,48.934528960816685,0,36.69395544946384,UE7,535.4211369893894,827.8381761807515
2024-06-05T12:06:10.560037Z,25.282269631604404,-67.01251166823526,-40.0,1638529999.7284493,36.6949800411932,0,2024-06-05 12:06:04.657494,,,,,3,14.72231827575533,94.47894754416241,16.51177317065709,19.191606272051366,78.66940511916802,-40.0,-40.0,-40.0,-40.0,-40.0,95.00696334365058,45.34505460751974,24.410539971763697,32.15908356014418,11.102936986234141,0,16.62677249476166,UE8,967.187868209273,228.23684654114453
2024-06-05T12:06:11.284655Z,25.249563370269605,-63.496648426829324,-40.0,3681634926.843972,15.40065936868416,0,2024-06-05 12:06:04.657540,,,,,3,6.811455142579977,57.13311959647037,88.40182236112024,9.136613221504382,6.894660827599198,-40.0,-40.0,-40.0,-40.0,-40.0,96.74444509282263,87.82393415910919,89.62522889718025,54.73731051352593,68.24494660946816,0,67.9661883427777,UE9,929.828544735292,280.19092850076333
