time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-06-05T12:06:41.133246Z,59,1,64,571,2024-06-05 12:06:41.128426,1,328.77498660597666,328.77498660597666,0,328.77498660597666,250,300
2024-06-05T12:06:41.557698Z,80,48,52,157,2024-06-05 12:06:41.128455,2,101.15776184491025,101.15776184491025,0,101.15776184491025,500,125
2024-06-05T12:06:41.974906Z,91,56,37,302,2024-06-05 12:06:41.128462,3,176.75813332551806,176.75813332551806,0,176.75813332551806,750,300
2024-06-05T12:06:42.395255Z,72,8,73,425,2024-06-05 12:06:41.128468,4,253.68955192380812,253.68955192380812,0,253.68955192380812,750,700
2024-06-05T12:06:42.813616Z,76,46,54,374,2024-06-05 12:06:41.128473,5,228.50853591172046,228.50853591172046,0,228.50853591172046,500,875
2024-06-05T12:06:43.239690Z,52,62,67,315,2024-06-05 12:06:41.128479,6,177.37190787032353,177.37190787032353,0,177.37190787032353,250,700
2024-06-05T12:07:20.665329Z,29,79,16,571,2024-06-05 12:07:20.661049,1,328.77498660597666,328.77498660597666,1,328.77498660597666,250,300
2024-06-05T12:07:21.084111Z,11,35,23,157,2024-06-05 12:07:20.661088,2,101.15776184491025,101.15776184491025,1,101.15776184491025,500,125
2024-06-05T12:07:21.503532Z,62,9,100,302,2024-06-05 12:07:20.661096,3,176.75813332551806,176.75813332551806,1,176.75813332551806,750,300
2024-06-05T12:07:21.922605Z,48,97,58,425,2024-06-05 12:07:20.661104,4,253.68955192380812,253.68955192380812,1,253.68955192380812,750,700
2024-06-05T12:07:22.340285Z,2,95,18,374,2024-06-05 12:07:20.661115,5,228.50853591172046,228.50853591172046,1,228.50853591172046,500,875
2024-06-05T12:07:22.780618Z,55,75,57,315,2024-06-05 12:07:20.661125,6,177.37190787032353,177.37190787032353,1,177.37190787032353,250,700
2024-06-05T12:08:00.154261Z,33,48,50,571,2024-06-05 12:08:00.150117,1,328.77498660597666,328.77498660597666,2,328.77498660597666,250,300
2024-06-05T12:08:00.574296Z,70,37,2,157,2024-06-05 12:08:00.150147,2,101.15776184491025,101.15776184491025,2,101.15776184491025,500,125
2024-06-05T12:08:00.996833Z,20,73,92,302,2024-06-05 12:08:00.150155,3,176.75813332551806,176.75813332551806,2,176.75813332551806,750,300
2024-06-05T12:08:01.417867Z,83,7,34,425,2024-06-05 12:08:00.150162,4,253.68955192380812,253.68955192380812,2,253.68955192380812,750,700
2024-06-05T12:08:01.838199Z,95,49,74,374,2024-06-05 12:08:00.150168,5,228.50853591172046,228.50853591172046,2,228.50853591172046,500,875
2024-06-05T12:08:02.256922Z,68,44,95,315,2024-06-05 12:08:00.150174,6,177.37190787032353,177.37190787032353,2,177.37190787032353,250,700
2024-06-05T12:08:39.997702Z,52,69,47,571,2024-06-05 12:08:39.994001,1,328.77498660597666,328.77498660597666,3,328.77498660597666,250,300
2024-06-05T12:08:40.416396Z,76,13,7,157,2024-06-05 12:08:39.994030,2,101.15776184491025,101.15776184491025,3,101.15776184491025,500,125
2024-06-05T12:08:40.835251Z,23,97,19,302,2024-06-05 12:08:39.994038,3,176.75813332551806,176.75813332551806,3,176.75813332551806,750,300
