time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-06-22T14:45:30.591519Z,77,93,16,477,2024-06-22 14:45:30.584866,1,278.5348076957104,278.5348076957104,0,278.5348076957104,250,300
2024-06-22T14:45:31.022840Z,37,34,3,305,2024-06-22 14:45:30.585054,2,187.2175175750227,187.2175175750227,0,187.2175175750227,500,125
2024-06-22T14:45:31.443065Z,88,12,81,613,2024-06-22 14:45:30.585068,3,354.1142991102376,354.1142991102376,0,354.1142991102376,750,300
2024-06-22T14:45:31.862618Z,53,75,63,350,2024-06-22 14:45:30.585079,4,202.75853153855763,202.75853153855763,0,202.75853153855763,750,700
2024-06-22T14:45:32.282217Z,9,5,88,89,2024-06-22 14:45:30.585088,5,50.74299634461735,50.74299634461735,0,50.74299634461735,500,875
2024-06-22T14:45:32.707204Z,68,9,47,374,2024-06-22 14:45:30.585097,6,202.59980893961327,202.59980893961327,0,202.59980893961327,250,700
2024-06-22T14:46:10.479490Z,53,60,35,477,2024-06-22 14:46:10.475483,1,278.5348076957104,278.5348076957104,1,278.5348076957104,250,300
2024-06-22T14:46:10.898750Z,12,82,69,305,2024-06-22 14:46:10.475644,2,197.2175175750227,197.2175175750227,1,197.2175175750227,500,125
2024-06-22T14:46:11.317773Z,7,68,67,613,2024-06-22 14:46:10.475657,3,354.1142991102376,354.1142991102376,1,354.1142991102376,750,300
2024-06-22T14:46:11.739145Z,85,97,82,350,2024-06-22 14:46:10.475665,4,202.75853153855763,202.75853153855763,1,202.75853153855763,750,700
2024-06-22T14:46:12.159918Z,70,79,76,89,2024-06-22 14:46:10.475672,5,50.74299634461735,50.74299634461735,1,50.74299634461735,500,875
2024-06-22T14:46:12.588773Z,75,30,6,374,2024-06-22 14:46:10.475678,6,202.59980893961327,202.59980893961327,1,202.59980893961327,250,700
2024-06-22T14:46:50.358673Z,19,36,1,477,2024-06-22 14:46:50.353730,1,278.5348076957104,278.5348076957104,2,278.5348076957104,250,300
2024-06-22T14:46:50.789177Z,92,43,2,305,2024-06-22 14:46:50.354024,2,207.2175175750227,207.2175175750227,2,207.2175175750227,500,125
2024-06-22T14:46:51.212915Z,53,21,35,613,2024-06-22 14:46:50.354044,3,354.1142991102376,354.1142991102376,2,354.1142991102376,750,300
2024-06-22T14:46:51.640890Z,26,64,39,350,2024-06-22 14:46:50.354051,4,202.75853153855763,202.75853153855763,2,202.75853153855763,750,700
2024-06-22T14:46:52.068378Z,96,30,22,89,2024-06-22 14:46:50.354059,5,50.74299634461735,50.74299634461735,2,50.74299634461735,500,875
2024-06-22T14:46:52.537120Z,85,58,83,374,2024-06-22 14:46:50.354065,6,202.59980893961327,202.59980893961327,2,202.59980893961327,250,700
2024-06-22T14:47:30.445594Z,30,18,35,477,2024-06-22 14:47:30.441541,1,278.5348076957104,278.5348076957104,3,278.5348076957104,250,300
2024-06-22T14:47:30.865693Z,35,21,31,305,2024-06-22 14:47:30.441710,2,217.2175175750227,217.2175175750227,3,217.2175175750227,500,125
2024-06-22T14:47:31.286547Z,63,98,70,613,2024-06-22 14:47:30.441722,3,354.1142991102376,354.1142991102376,3,354.1142991102376,750,300
2024-06-22T14:47:31.716368Z,86,69,73,350,2024-06-22 14:47:30.441729,4,202.75853153855763,202.75853153855763,3,202.75853153855763,750,700
2024-06-22T14:47:32.142003Z,87,5,14,89,2024-06-22 14:47:30.441736,5,50.74299634461735,50.74299634461735,3,50.74299634461735,500,875
2024-06-22T14:47:32.570806Z,47,62,6,374,2024-06-22 14:47:30.441742,6,202.59980893961327,202.59980893961327,3,202.59980893961327,250,700
2024-06-22T14:48:10.483378Z,13,60,60,477,2024-06-22 14:48:10.476963,1,278.5348076957104,278.5348076957104,4,278.5348076957104,250,300
2024-06-22T14:48:10.909387Z,78,45,2,305,2024-06-22 14:48:10.477167,2,227.2175175750227,227.2175175750227,4,227.2175175750227,500,125
2024-06-22T14:48:11.335018Z,3,94,48,613,2024-06-22 14:48:10.477433,3,354.1142991102376,354.1142991102376,4,354.1142991102376,750,300
2024-06-22T14:48:11.754852Z,63,23,4,350,2024-06-22 14:48:10.477452,4,202.75853153855763,202.75853153855763,4,202.75853153855763,750,700
2024-06-22T14:48:12.175887Z,14,15,16,89,2024-06-22 14:48:10.477460,5,50.74299634461735,50.74299634461735,4,50.74299634461735,500,875
2024-06-22T14:48:12.601656Z,93,92,18,374,2024-06-22 14:48:10.477468,6,202.59980893961327,202.59980893961327,4,202.59980893961327,250,700
2024-06-22T14:48:50.609148Z,76,84,36,477,2024-06-22 14:48:50.604897,1,278.5348076957104,278.5348076957104,5,278.5348076957104,250,300
2024-06-22T14:48:51.031806Z,50,30,6,305,2024-06-22 14:48:50.605091,2,237.2175175750227,237.2175175750227,5,237.2175175750227,500,125
2024-06-22T14:48:51.459473Z,71,41,61,613,2024-06-22 14:48:50.605112,3,354.1142991102376,354.1142991102376,5,354.1142991102376,750,300
2024-06-22T14:48:51.910500Z,13,75,57,350,2024-06-22 14:48:50.605123,4,202.75853153855763,202.75853153855763,5,202.75853153855763,750,700
