time,DRB.UEThpDl,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,RRU.PrbUsedDl,Viavi.UE.anomalies,measTimeStampRf,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nrCellIdentity,rsrp_nb0,rsrp_nb1,rsrp_nb2,rsrp_nb3,rsrp_nb4,rsrq_nb0,rsrq_nb1,rsrq_nb2,rsrq_nb3,rsrq_nb4,rssinr_nb0,rssinr_nb1,rssinr_nb2,rssinr_nb3,rssinr_nb4,step,targetTput,ue-id,x,y
2024-06-23T18:07:09.115956Z,25.00302140769421,-62.28101562029042,-40.0,4870841549.844157,25.044825780850626,1,2024-06-23 18:07:09.102889,6,,,,5,-70.26194481948734,8.12577059533549,31.79828297561328,37.01996669745606,67.56126989309845,-40.0,-40.0,-40.0,-40.0,-40.0,775373728.7475466,51.801540890502245,96.20515898728677,1.5658365567278725,93.19680275493961,0,45.53504968333774,UE0,373.16193206827745,955.5206148896077
2024-06-23T18:07:09.899476Z,25.60635240617374,-57.06602960586892,-40.0,16184623595.145174,62.23735693723257,1,2024-06-23 18:07:09.102983,1,,,,6,-74.24894317503919,31.88330309932759,90.93844957341051,40.94461891248356,5.234358708712254,-40.0,-40.0,-40.0,-40.0,-40.0,309607338.881107,90.02559135887908,99.89766799236006,53.547399227271185,91.25506562935796,0,94.24707357772233,UE1,145.94512529856908,646.9484191808192
2024-06-23T18:07:10.626444Z,25.11342516735416,-63.95456937898848,-40.0,3313207426.732812,28.076629442096976,1,2024-06-23 18:07:09.103041,1,,,,6,-67.14624045253774,2.7465166966746697,10.929770655282207,48.655558334164375,68.5042600067364,-40.0,-40.0,-40.0,-40.0,-40.0,1588844953.2217362,93.19117032056234,81.4110964639148,28.682460087216537,76.95639320451275,0,5.531661361574316,UE2,301.3743607777825,520.6606714107929
2024-06-23T18:07:11.364334Z,25.227482747802817,-72.87546031266209,-40.0,424775571.44950205,69.68153870447112,0,2024-06-23 18:07:09.103095,,,,,6,40.60894383638677,85.11148091829084,87.30375065274207,45.1662112396529,19.990353315301924,-40.0,-40.0,-40.0,-40.0,-40.0,87.91872047947851,1.6159373769147822,30.202973134618137,79.68848124053896,85.91001734550703,0,93.83113612044981,UE3,46.665663213615424,968.7555188414592
2024-06-23T18:07:12.100829Z,25.252335263308957,-58.10975467693925,-40.0,12727118752.544844,67.01253225879047,1,2024-06-23 18:07:09.103142,1,3,,,2,-74.78815875019464,-64.64158717434555,70.87573924661591,38.67733555562974,9.322503668611809,-40.0,-40.0,-40.0,-40.0,-40.0,273457405.5396968,2828439193.7760334,45.17668926718762,90.63140546307173,67.07213375286354,0,58.74429242092495,UE4,602.6933732700584,171.73373316528986
2024-06-23T18:07:12.834370Z,25.00037334811534,-68.18540793071338,-40.0,1250733467.577585,86.01028361745433,0,2024-06-23 18:07:09.103200,,,,,1,26.360064262990434,43.758874938423965,75.79261628739947,15.424997785453632,53.18877040434359,-40.0,-40.0,-40.0,-40.0,-40.0,30.795281969160975,70.8042011272592,64.58850326766262,10.957189248975162,17.316084068733105,0,98.61167757498036,UE5,15.878990188027776,235.89306409793096
2024-06-23T18:07:13.559875Z,25.53868634306673,-62.52018299337246,-40.0,4609854995.657468,50.1193245574472,1,2024-06-23 18:07:09.103248,,,,,3,6.333597330141016,7.661596246663163,53.830792230147715,21.481407158347935,27.881330062594873,-40.0,-40.0,-40.0,-40.0,-40.0,84.7410505084428,37.112622250632086,34.428135978573664,65.35342170521389,73.12158939582712,0,47.86215506888798,UE6,914.319640554564,258.6927195678305
2024-06-23T18:07:14.290185Z,25.27807273423708,-62.740211807832026,-40.0,4382121182.44999,42.461026675692295,1,2024-06-23 18:07:09.103294,4,,,,3,-69.61453576370535,47.85552215352753,51.01491448846065,11.94819301461662,74.75439898595623,-40.0,-40.0,-40.0,-40.0,-40.0,900019642.288189,53.07729666454152,24.81221261907782,27.966027180301097,34.01520571270472,0,63.20010870288873,UE7,837.6168724625124,447.96229362203917
2024-06-23T18:07:15.017140Z,25.58300119416702,-57.483989588451635,-40.0,14699636831.95295,65.61185620096305,0,2024-06-23 18:07:09.103345,2,6,,,1,-73.2525595218351,-72.24567904793234,11.70119306881658,38.954229430765444,6.901602242728075,-40.0,-40.0,-40.0,-40.0,-40.0,389448120.1847195,491063504.9778775,62.30674242601108,46.660446920846546,68.41180514796132,0,36.67077766844494,UE8,329.9328550305265,386.7236340470356
2024-06-23T18:07:15.743463Z,25.196018004028012,-69.76121442964757,-40.0,870129957.4609023,74.50516208593866,0,2024-06-23 18:07:09.103403,6,,,,1,-73.94360172131928,37.211551658315415,4.049108178093373,39.01481452853846,21.941933096319616,-40.0,-40.0,-40.0,-40.0,-40.0,332158516.32908064,59.83041540543675,51.80974971707352,4.464090143632494,31.877119072010515,0,21.651306687110335,UE9,12.558099364565638,427.34153447440326
