time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-06-06T12:09:44.085849Z,99,66,6,477,2024-06-06 12:09:44.076679,1,278.5348076957104,278.5348076957104,0,278.5348076957104,250,300
2024-06-06T12:09:44.530709Z,47,58,75,305,2024-06-06 12:09:44.076721,2,177.2175175750227,177.2175175750227,0,177.2175175750227,500,125
2024-06-06T12:09:44.969818Z,19,86,34,613,2024-06-06 12:09:44.076733,3,354.1142991102376,354.1142991102376,0,354.1142991102376,750,300
2024-06-06T12:09:45.392764Z,15,54,22,350,2024-06-06 12:09:44.076743,4,202.75853153855763,202.75853153855763,0,202.75853153855763,750,700
2024-06-06T12:09:45.821768Z,99,6,62,89,2024-06-06 12:09:44.076753,5,50.74299634461735,50.74299634461735,0,50.74299634461735,500,875
2024-06-06T12:09:46.255520Z,82,77,87,374,2024-06-06 12:09:44.076764,6,202.59980893961327,202.59980893961327,0,202.59980893961327,250,700
2024-06-06T12:10:24.748103Z,1,7,71,477,2024-06-06 12:10:24.743479,1,278.5348076957104,278.5348076957104,1,278.5348076957104,250,300
2024-06-06T12:10:25.177978Z,10,15,30,305,2024-06-06 12:10:24.743513,2,177.2175175750227,177.2175175750227,1,177.2175175750227,500,125
2024-06-06T12:10:25.607108Z,92,76,12,613,2024-06-06 12:10:24.743520,3,354.1142991102376,354.1142991102376,1,354.1142991102376,750,300
2024-06-06T12:10:26.071234Z,34,35,3,350,2024-06-06 12:10:24.743528,4,202.75853153855763,202.75853153855763,1,202.75853153855763,750,700
2024-06-06T12:10:26.514850Z,6,1,84,89,2024-06-06 12:10:24.743535,5,50.74299634461735,50.74299634461735,1,50.74299634461735,500,875
2024-06-06T12:10:26.938181Z,29,70,98,374,2024-06-06 12:10:24.743542,6,202.59980893961327,202.59980893961327,1,202.59980893961327,250,700
2024-06-06T12:11:05.565921Z,36,34,35,477,2024-06-06 12:11:05.559897,1,278.5348076957104,278.5348076957104,2,278.5348076957104,250,300
2024-06-06T12:11:05.996367Z,1,91,11,305,2024-06-06 12:11:05.559943,2,177.2175175750227,177.2175175750227,2,177.2175175750227,500,125
2024-06-06T12:11:06.418290Z,99,4,10,613,2024-06-06 12:11:05.559956,3,354.1142991102376,354.1142991102376,2,354.1142991102376,750,300
2024-06-06T12:11:06.847824Z,24,15,13,350,2024-06-06 12:11:05.559966,4,202.75853153855763,202.75853153855763,2,202.75853153855763,750,700
2024-06-06T12:11:07.269493Z,26,13,68,89,2024-06-06 12:11:05.560024,5,50.74299634461735,50.74299634461735,2,50.74299634461735,500,875
2024-06-06T12:11:07.701235Z,34,39,72,374,2024-06-06 12:11:05.560038,6,202.59980893961327,202.59980893961327,2,202.59980893961327,250,700
2024-06-06T12:11:46.408569Z,83,22,91,477,2024-06-06 12:11:46.403037,1,278.5348076957104,278.5348076957104,3,278.5348076957104,250,300
2024-06-06T12:11:46.837721Z,30,85,40,305,2024-06-06 12:11:46.403193,2,177.2175175750227,177.2175175750227,3,177.2175175750227,500,125
2024-06-06T12:11:47.261810Z,89,53,62,613,2024-06-06 12:11:46.403209,3,354.1142991102376,354.1142991102376,3,354.1142991102376,750,300
2024-06-06T12:11:47.725225Z,34,57,50,350,2024-06-06 12:11:46.403216,4,202.75853153855763,202.75853153855763,3,202.75853153855763,750,700
2024-06-06T12:11:48.153234Z,62,60,3,89,2024-06-06 12:11:46.403223,5,50.74299634461735,50.74299634461735,3,50.74299634461735,500,875
2024-06-06T12:11:48.577067Z,30,93,93,374,2024-06-06 12:11:46.403230,6,202.59980893961327,202.59980893961327,3,202.59980893961327,250,700
2024-06-06T12:12:27.429458Z,44,19,49,477,2024-06-06 12:12:27.424128,1,278.5348076957104,278.5348076957104,4,278.5348076957104,250,300
2024-06-06T12:12:27.858282Z,71,45,64,305,2024-06-06 12:12:27.424164,2,177.2175175750227,177.2175175750227,4,177.2175175750227,500,125
2024-06-06T12:12:28.282857Z,44,58,21,613,2024-06-06 12:12:27.424172,3,354.1142991102376,354.1142991102376,4,354.1142991102376,750,300
2024-06-06T12:12:28.715729Z,37,97,63,350,2024-06-06 12:12:27.424179,4,202.75853153855763,202.75853153855763,4,202.75853153855763,750,700
2024-06-06T12:12:29.138136Z,15,20,78,89,2024-06-06 12:12:27.424185,5,50.74299634461735,50.74299634461735,4,50.74299634461735,500,875
2024-06-06T12:12:29.561272Z,70,71,28,374,2024-06-06 12:12:27.424192,6,202.59980893961327,202.59980893961327,4,202.59980893961327,250,700
2024-06-06T12:13:08.389273Z,34,83,86,477,2024-06-06 12:13:08.382458,1,278.5348076957104,278.5348076957104,5,278.5348076957104,250,300
