time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-06-22T16:13:22.891520Z,16,48,63,477,2024-06-22 16:13:22.885649,1,278.5348076957104,278.5348076957104,0,278.5348076957104,250,300
2024-06-22T16:13:23.328723Z,54,99,70,305,2024-06-22 16:13:22.885682,2,177.2175175750227,177.2175175750227,0,177.2175175750227,500,125
2024-06-22T16:13:23.785287Z,96,74,33,613,2024-06-22 16:13:22.885689,3,354.1142991102376,354.1142991102376,0,354.1142991102376,750,300
2024-06-22T16:13:24.220517Z,90,37,70,350,2024-06-22 16:13:22.885847,4,212.75853153855763,212.75853153855763,0,212.75853153855763,750,700
2024-06-22T16:13:24.655248Z,51,40,90,89,2024-06-22 16:13:22.885856,5,50.74299634461735,50.74299634461735,0,50.74299634461735,500,875
2024-06-22T16:13:25.084985Z,11,77,97,374,2024-06-22 16:13:22.885863,6,202.59980893961327,202.59980893961327,0,202.59980893961327,250,700
2024-06-22T16:14:02.985147Z,20,64,52,477,2024-06-22 16:14:02.980775,1,278.5348076957104,278.5348076957104,1,278.5348076957104,250,300
2024-06-22T16:14:03.411835Z,2,91,92,305,2024-06-22 16:14:02.980807,2,177.2175175750227,177.2175175750227,1,177.2175175750227,500,125
2024-06-22T16:14:03.835831Z,1,8,30,613,2024-06-22 16:14:02.980820,3,354.1142991102376,354.1142991102376,1,354.1142991102376,750,300
2024-06-22T16:14:04.256153Z,60,95,44,350,2024-06-22 16:14:02.980983,4,222.75853153855763,222.75853153855763,1,222.75853153855763,750,700
2024-06-22T16:14:04.696722Z,32,55,20,89,2024-06-22 16:14:02.980994,5,50.74299634461735,50.74299634461735,1,50.74299634461735,500,875
2024-06-22T16:14:05.121744Z,29,28,74,374,2024-06-22 16:14:02.981001,6,202.59980893961327,202.59980893961327,1,202.59980893961327,250,700
2024-06-22T16:14:43.076357Z,15,44,91,477,2024-06-22 16:14:43.066062,1,278.5348076957104,278.5348076957104,2,278.5348076957104,250,300
2024-06-22T16:14:43.501713Z,74,88,94,305,2024-06-22 16:14:43.066093,2,177.2175175750227,177.2175175750227,2,177.2175175750227,500,125
2024-06-22T16:14:43.923780Z,62,59,68,613,2024-06-22 16:14:43.066101,3,354.1142991102376,354.1142991102376,2,354.1142991102376,750,300
2024-06-22T16:14:44.346455Z,47,38,93,350,2024-06-22 16:14:43.066252,4,232.75853153855763,232.75853153855763,2,232.75853153855763,750,700
2024-06-22T16:14:44.767806Z,4,50,33,89,2024-06-22 16:14:43.072017,5,50.74299634461735,50.74299634461735,2,50.74299634461735,500,875
2024-06-22T16:14:45.193922Z,45,19,15,374,2024-06-22 16:14:43.072056,6,202.59980893961327,202.59980893961327,2,202.59980893961327,250,700
2024-06-22T16:15:23.025688Z,83,63,87,477,2024-06-22 16:15:23.020065,1,278.5348076957104,278.5348076957104,3,278.5348076957104,250,300
2024-06-22T16:15:23.447459Z,53,15,23,305,2024-06-22 16:15:23.020095,2,177.2175175750227,177.2175175750227,3,177.2175175750227,500,125
2024-06-22T16:15:23.869085Z,24,33,45,613,2024-06-22 16:15:23.020104,3,354.1142991102376,354.1142991102376,3,354.1142991102376,750,300
2024-06-22T16:15:24.291994Z,20,8,57,350,2024-06-22 16:15:23.020259,4,242.75853153855763,242.75853153855763,3,242.75853153855763,750,700
2024-06-22T16:15:24.719498Z,82,21,51,89,2024-06-22 16:15:23.020269,5,50.74299634461735,50.74299634461735,3,50.74299634461735,500,875
2024-06-22T16:15:25.139484Z,65,59,51,374,2024-06-22 16:15:23.020276,6,202.59980893961327,202.59980893961327,3,202.59980893961327,250,700
2024-06-22T16:16:03.098135Z,60,81,90,477,2024-06-22 16:16:03.091487,1,278.5348076957104,278.5348076957104,4,278.5348076957104,250,300
2024-06-22T16:16:03.529570Z,99,97,88,305,2024-06-22 16:16:03.091520,2,177.2175175750227,177.2175175750227,4,177.2175175750227,500,125
2024-06-22T16:16:03.997476Z,8,61,67,613,2024-06-22 16:16:03.091528,3,354.1142991102376,354.1142991102376,4,354.1142991102376,750,300
2024-06-22T16:16:04.443812Z,90,49,96,350,2024-06-22 16:16:03.091683,4,252.75853153855763,252.75853153855763,4,252.75853153855763,750,700
2024-06-22T16:16:04.863692Z,29,39,27,89,2024-06-22 16:16:03.091693,5,50.74299634461735,50.74299634461735,4,50.74299634461735,500,875
2024-06-22T16:16:05.294555Z,57,56,20,374,2024-06-22 16:16:03.091702,6,202.59980893961327,202.59980893961327,4,202.59980893961327,250,700
2024-06-22T16:16:43.262139Z,48,91,44,477,2024-06-22 16:16:43.256845,1,278.5348076957104,278.5348076957104,5,278.5348076957104,250,300
2024-06-22T16:16:43.685472Z,48,26,18,305,2024-06-22 16:16:43.256877,2,177.2175175750227,177.2175175750227,5,177.2175175750227,500,125
2024-06-22T16:16:44.113215Z,4,70,23,613,2024-06-22 16:16:43.256885,3,354.1142991102376,354.1142991102376,5,354.1142991102376,750,300
2024-06-22T16:16:44.533515Z,83,78,25,350,2024-06-22 16:16:43.257140,4,262.75853153855763,262.75853153855763,5,262.75853153855763,750,700
2024-06-22T16:16:44.953609Z,100,94,74,89,2024-06-22 16:16:43.257169,5,50.74299634461735,50.74299634461735,5,50.74299634461735,500,875
2024-06-22T16:16:45.373273Z,70,37,39,374,2024-06-22 16:16:43.257183,6,202.59980893961327,202.59980893961327,5,202.59980893961327,250,700
2024-06-22T16:17:23.177613Z,1,29,65,477,2024-06-22 16:17:23.172904,1,278.5348076957104,278.5348076957104,6,278.5348076957104,250,300
2024-06-22T16:17:23.599068Z,38,22,76,305,2024-06-22 16:17:23.172936,2,177.2175175750227,177.2175175750227,6,177.2175175750227,500,125
2024-06-22T16:17:24.018158Z,66,20,33,613,2024-06-22 16:17:23.172944,3,354.1142991102376,354.1142991102376,6,354.1142991102376,750,300
2024-06-22T16:17:24.441808Z,27,95,52,350,2024-06-22 16:17:23.173254,4,272.75853153855763,272.75853153855763,6,272.75853153855763,750,700
2024-06-22T16:17:24.861901Z,21,43,23,89,2024-06-22 16:17:23.173272,5,50.74299634461735,50.74299634461735,6,50.74299634461735,500,875
2024-06-22T16:17:25.305997Z,70,84,95,374,2024-06-22 16:17:23.173280,6,202.59980893961327,202.59980893961327,6,202.59980893961327,250,700
2024-06-22T16:18:03.194829Z,39,56,50,477,2024-06-22 16:18:03.190122,1,278.5348076957104,278.5348076957104,7,278.5348076957104,250,300
2024-06-22T16:18:03.626404Z,75,98,21,305,2024-06-22 16:18:03.190155,2,177.2175175750227,177.2175175750227,7,177.2175175750227,500,125
2024-06-22T16:18:04.046266Z,27,89,43,613,2024-06-22 16:18:03.190164,3,354.1142991102376,354.1142991102376,7,354.1142991102376,750,300
2024-06-22T16:18:04.473974Z,13,50,60,350,2024-06-22 16:18:03.190318,4,282.75853153855763,282.75853153855763,7,282.75853153855763,750,700
2024-06-22T16:18:04.894729Z,64,59,25,89,2024-06-22 16:18:03.190331,5,50.74299634461735,50.74299634461735,7,50.74299634461735,500,875
2024-06-22T16:18:05.319530Z,27,39,55,374,2024-06-22 16:18:03.190343,6,202.59980893961327,202.59980893961327,7,202.59980893961327,250,700
2024-06-22T16:18:43.534030Z,64,51,95,477,2024-06-22 16:18:43.528103,1,278.5348076957104,278.5348076957104,8,278.5348076957104,250,300
2024-06-22T16:18:43.960836Z,33,89,26,305,2024-06-22 16:18:43.528135,2,177.2175175750227,177.2175175750227,8,177.2175175750227,500,125
2024-06-22T16:18:44.383281Z,21,24,93,613,2024-06-22 16:18:43.528145,3,354.1142991102376,354.1142991102376,8,354.1142991102376,750,300
2024-06-22T16:18:44.811891Z,52,85,96,350,2024-06-22 16:18:43.528303,4,292.75853153855763,292.75853153855763,8,292.75853153855763,750,700
2024-06-22T16:18:45.237871Z,52,92,94,89,2024-06-22 16:18:43.528319,5,50.74299634461735,50.74299634461735,8,50.74299634461735,500,875
2024-06-22T16:18:45.657900Z,38,52,51,374,2024-06-22 16:18:43.528332,6,202.59980893961327,202.59980893961327,8,202.59980893961327,250,700
2024-06-22T16:19:23.790641Z,42,97,15,477,2024-06-22 16:19:23.783502,1,278.5348076957104,278.5348076957104,9,278.5348076957104,250,300
2024-06-22T16:19:24.249698Z,56,22,1,305,2024-06-22 16:19:23.783536,2,177.2175175750227,177.2175175750227,9,177.2175175750227,500,125
2024-06-22T16:19:24.684867Z,48,67,28,613,2024-06-22 16:19:23.783545,3,354.1142991102376,354.1142991102376,9,354.1142991102376,750,300
2024-06-22T16:19:25.113292Z,85,20,27,350,2024-06-22 16:19:23.783705,4,302.75853153855763,302.75853153855763,9,302.75853153855763,750,700
2024-06-22T16:19:25.541721Z,43,69,71,89,2024-06-22 16:19:23.783715,5,50.74299634461735,50.74299634461735,9,50.74299634461735,500,875
2024-06-22T16:19:25.964163Z,38,25,18,374,2024-06-22 16:19:23.783721,6,202.59980893961327,202.59980893961327,9,202.59980893961327,250,700
2024-06-22T16:20:03.832352Z,83,41,41,477,2024-06-22 16:20:03.827884,1,278.5348076957104,278.5348076957104,10,278.5348076957104,250,300
2024-06-22T16:20:04.252365Z,95,7,58,305,2024-06-22 16:20:03.827918,2,177.2175175750227,177.2175175750227,10,177.2175175750227,500,125
2024-06-22T16:20:04.688413Z,13,43,86,613,2024-06-22 16:20:03.827926,3,354.1142991102376,354.1142991102376,10,354.1142991102376,750,300
