time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-07-01T08:04:08.851087Z,54,98,7,360,2024-07-01 08:04:08.842794,1,212.38285817967528,212.38285817967528,0,212.38285817967528,250,300
2024-07-01T08:04:09.310792Z,56,10,17,246,2024-07-01 08:04:08.842893,2,151.05969279409845,151.05969279409845,0,151.05969279409845,500,125
2024-07-01T08:04:09.736973Z,29,90,7,643,2024-07-01 08:04:08.842907,3,353.40784198906846,353.40784198906846,0,353.40784198906846,750,300
2024-07-01T08:04:10.176366Z,65,99,16,223,2024-07-01 08:04:08.842914,4,127.2743035816713,127.2743035816713,0,127.2743035816713,750,700
2024-07-01T08:04:10.608290Z,86,91,50,285,2024-07-01 08:04:08.842920,5,176.71508657470264,176.71508657470264,0,176.71508657470264,500,875
2024-07-01T08:04:11.033008Z,24,99,83,452,2024-07-01 08:04:08.842927,6,252.547913928482,252.547913928482,0,252.547913928482,250,700
2024-07-01T08:04:49.858837Z,11,49,21,360,2024-07-01 08:04:49.854525,1,222.38285817967528,222.38285817967528,1,222.38285817967528,250,300
2024-07-01T08:04:50.284527Z,68,69,31,246,2024-07-01 08:04:49.854622,2,151.05969279409845,151.05969279409845,1,151.05969279409845,500,125
2024-07-01T08:04:50.727385Z,4,79,46,643,2024-07-01 08:04:49.854633,3,353.40784198906846,353.40784198906846,1,353.40784198906846,750,300
2024-07-01T08:04:51.180704Z,66,92,45,223,2024-07-01 08:04:49.854640,4,127.2743035816713,127.2743035816713,1,127.2743035816713,750,700
2024-07-01T08:04:51.619994Z,53,59,50,285,2024-07-01 08:04:49.854648,5,176.71508657470264,176.71508657470264,1,176.71508657470264,500,875
2024-07-01T08:04:52.044233Z,18,12,62,452,2024-07-01 08:04:49.854655,6,252.547913928482,252.547913928482,1,252.547913928482,250,700
2024-07-01T08:05:31.149141Z,29,19,67,360,2024-07-01 08:05:31.140626,1,232.38285817967528,232.38285817967528,2,232.38285817967528,250,300
2024-07-01T08:05:31.594530Z,54,48,73,246,2024-07-01 08:05:31.140658,2,151.05969279409845,151.05969279409845,2,151.05969279409845,500,125
