time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-06-22T18:32:26.892098Z,35,95,98,477,2024-06-22 18:32:26.877291,1,278.5348076957104,278.5348076957104,0,278.5348076957104,250,300
2024-06-22T18:32:27.344346Z,78,78,94,305,2024-06-22 18:32:26.877339,2,177.2175175750227,177.2175175750227,0,177.2175175750227,500,125
2024-06-22T18:32:27.781605Z,66,71,33,613,2024-06-22 18:32:26.877716,3,354.1142991102376,354.1142991102376,0,354.1142991102376,750,300
2024-06-22T18:32:28.231669Z,5,70,58,350,2024-06-22 18:32:26.877737,4,202.75853153855763,202.75853153855763,0,202.75853153855763,750,700
2024-06-22T18:32:28.680060Z,11,17,20,89,2024-06-22 18:32:26.877746,5,50.74299634461735,50.74299634461735,0,50.74299634461735,500,875
2024-06-22T18:32:29.132119Z,65,85,37,374,2024-06-22 18:32:26.878032,6,212.59980893961327,212.59980893961327,0,212.59980893961327,250,700
2024-06-22T18:33:07.396589Z,15,71,55,477,2024-06-22 18:33:07.391189,1,278.5348076957104,278.5348076957104,1,278.5348076957104,250,300
2024-06-22T18:33:07.817391Z,96,39,84,305,2024-06-22 18:33:07.391233,2,177.2175175750227,177.2175175750227,1,177.2175175750227,500,125
2024-06-22T18:33:08.239104Z,1,79,85,613,2024-06-22 18:33:07.391247,3,354.1142991102376,354.1142991102376,1,354.1142991102376,750,300
2024-06-22T18:33:08.662444Z,41,94,6,350,2024-06-22 18:33:07.391259,4,202.75853153855763,202.75853153855763,1,202.75853153855763,750,700
2024-06-22T18:33:09.083469Z,17,24,42,89,2024-06-22 18:33:07.391268,5,50.74299634461735,50.74299634461735,1,50.74299634461735,500,875
2024-06-22T18:33:09.504472Z,44,69,95,374,2024-06-22 18:33:07.391598,6,222.59980893961327,222.59980893961327,1,222.59980893961327,250,700
2024-06-22T18:33:47.281741Z,69,65,62,477,2024-06-22 18:33:47.277077,1,278.5348076957104,278.5348076957104,2,278.5348076957104,250,300
2024-06-22T18:33:47.717486Z,64,99,14,305,2024-06-22 18:33:47.277108,2,177.2175175750227,177.2175175750227,2,177.2175175750227,500,125
2024-06-22T18:33:48.145345Z,28,50,26,613,2024-06-22 18:33:47.277117,3,354.1142991102376,354.1142991102376,2,354.1142991102376,750,300
2024-06-22T18:33:48.573564Z,24,36,79,350,2024-06-22 18:33:47.277124,4,202.75853153855763,202.75853153855763,2,202.75853153855763,750,700
2024-06-22T18:33:48.996384Z,8,98,26,89,2024-06-22 18:33:47.277131,5,50.74299634461735,50.74299634461735,2,50.74299634461735,500,875
2024-06-22T18:33:49.425206Z,15,37,50,374,2024-06-22 18:33:47.277291,6,232.59980893961327,232.59980893961327,2,232.59980893961327,250,700
2024-06-22T18:34:27.165827Z,55,38,8,477,2024-06-22 18:34:27.158230,1,278.5348076957104,278.5348076957104,3,278.5348076957104,250,300
2024-06-22T18:34:27.587324Z,47,23,51,305,2024-06-22 18:34:27.158263,2,177.2175175750227,177.2175175750227,3,177.2175175750227,500,125
2024-06-22T18:34:28.007892Z,78,38,100,613,2024-06-22 18:34:27.158271,3,354.1142991102376,354.1142991102376,3,354.1142991102376,750,300
2024-06-22T18:34:28.428567Z,31,62,53,350,2024-06-22 18:34:27.158278,4,202.75853153855763,202.75853153855763,3,202.75853153855763,750,700
2024-06-22T18:34:28.848000Z,51,51,70,89,2024-06-22 18:34:27.158285,5,50.74299634461735,50.74299634461735,3,50.74299634461735,500,875
2024-06-22T18:34:29.267325Z,76,39,30,374,2024-06-22 18:34:27.158484,6,242.59980893961327,242.59980893961327,3,242.59980893961327,250,700
2024-06-22T18:35:07.181192Z,88,46,96,477,2024-06-22 18:35:07.176700,1,278.5348076957104,278.5348076957104,4,278.5348076957104,250,300
2024-06-22T18:35:07.603191Z,44,10,39,305,2024-06-22 18:35:07.176739,2,177.2175175750227,177.2175175750227,4,177.2175175750227,500,125
2024-06-22T18:35:08.025281Z,99,53,99,613,2024-06-22 18:35:07.176751,3,354.1142991102376,354.1142991102376,4,354.1142991102376,750,300
2024-06-22T18:35:08.446179Z,86,83,30,350,2024-06-22 18:35:07.176760,4,202.75853153855763,202.75853153855763,4,202.75853153855763,750,700
2024-06-22T18:35:08.867578Z,63,91,92,89,2024-06-22 18:35:07.176771,5,50.74299634461735,50.74299634461735,4,50.74299634461735,500,875
2024-06-22T18:35:09.291374Z,46,53,72,374,2024-06-22 18:35:07.176951,6,252.59980893961327,252.59980893961327,4,252.59980893961327,250,700
2024-06-22T18:35:47.158757Z,5,13,45,477,2024-06-22 18:35:47.153935,1,278.5348076957104,278.5348076957104,5,278.5348076957104,250,300
2024-06-22T18:35:47.580540Z,11,17,29,305,2024-06-22 18:35:47.153966,2,177.2175175750227,177.2175175750227,5,177.2175175750227,500,125
2024-06-22T18:35:48.006003Z,75,55,24,613,2024-06-22 18:35:47.153974,3,354.1142991102376,354.1142991102376,5,354.1142991102376,750,300
2024-06-22T18:35:48.438998Z,63,55,53,350,2024-06-22 18:35:47.153981,4,202.75853153855763,202.75853153855763,5,202.75853153855763,750,700
2024-06-22T18:35:48.864832Z,14,89,12,89,2024-06-22 18:35:47.153987,5,50.74299634461735,50.74299634461735,5,50.74299634461735,500,875
2024-06-22T18:35:49.283840Z,85,20,87,374,2024-06-22 18:35:47.154139,6,262.59980893961324,262.59980893961324,5,262.59980893961324,250,700
2024-06-22T18:36:26.928641Z,22,26,73,477,2024-06-22 18:36:26.924538,1,278.5348076957104,278.5348076957104,6,278.5348076957104,250,300
2024-06-22T18:36:27.348520Z,27,23,51,305,2024-06-22 18:36:26.924570,2,177.2175175750227,177.2175175750227,6,177.2175175750227,500,125
2024-06-22T18:36:27.767501Z,17,36,3,613,2024-06-22 18:36:26.924578,3,354.1142991102376,354.1142991102376,6,354.1142991102376,750,300
2024-06-22T18:36:28.189175Z,5,72,19,350,2024-06-22 18:36:26.924585,4,202.75853153855763,202.75853153855763,6,202.75853153855763,750,700
2024-06-22T18:36:28.615528Z,94,36,18,89,2024-06-22 18:36:26.924591,5,50.74299634461735,50.74299634461735,6,50.74299634461735,500,875
2024-06-22T18:36:29.034874Z,78,100,39,374,2024-06-22 18:36:26.924744,6,272.59980893961324,272.59980893961324,6,272.59980893961324,250,700
2024-06-22T18:37:06.930182Z,79,51,98,477,2024-06-22 18:37:06.925917,1,278.5348076957104,278.5348076957104,7,278.5348076957104,250,300
2024-06-22T18:37:07.351405Z,8,22,20,305,2024-06-22 18:37:06.925947,2,177.2175175750227,177.2175175750227,7,177.2175175750227,500,125
2024-06-22T18:37:07.770675Z,90,2,61,613,2024-06-22 18:37:06.925955,3,354.1142991102376,354.1142991102376,7,354.1142991102376,750,300
2024-06-22T18:37:08.197143Z,21,90,52,350,2024-06-22 18:37:06.925961,4,202.75853153855763,202.75853153855763,7,202.75853153855763,750,700
2024-06-22T18:37:08.618289Z,96,27,87,89,2024-06-22 18:37:06.925967,5,50.74299634461735,50.74299634461735,7,50.74299634461735,500,875
2024-06-22T18:37:09.039539Z,37,34,2,374,2024-06-22 18:37:06.926120,6,282.59980893961324,282.59980893961324,7,282.59980893961324,250,700
2024-06-22T18:37:46.733077Z,18,47,75,477,2024-06-22 18:37:46.728609,1,278.5348076957104,278.5348076957104,8,278.5348076957104,250,300
2024-06-22T18:37:47.161426Z,20,72,70,305,2024-06-22 18:37:46.728641,2,177.2175175750227,177.2175175750227,8,177.2175175750227,500,125
2024-06-22T18:37:47.590422Z,28,83,20,613,2024-06-22 18:37:46.728649,3,354.1142991102376,354.1142991102376,8,354.1142991102376,750,300
2024-06-22T18:37:48.011024Z,28,85,28,350,2024-06-22 18:37:46.728656,4,202.75853153855763,202.75853153855763,8,202.75853153855763,750,700
2024-06-22T18:37:48.435808Z,14,18,72,89,2024-06-22 18:37:46.728663,5,50.74299634461735,50.74299634461735,8,50.74299634461735,500,875
