time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-06-30T08:24:43.828079Z,51,48,93,662,2024-06-30 08:24:43.821632,1,379.5346044768356,379.5346044768356,0,379.5346044768356,250,300
2024-06-30T08:24:44.257451Z,49,45,33,207,2024-06-30 08:24:43.821660,2,126.38354693206512,126.38354693206512,0,126.38354693206512,500,125
2024-06-30T08:24:44.679146Z,34,6,82,353,2024-06-30 08:24:43.821668,3,202.6850882235603,202.6850882235603,0,202.6850882235603,750,300
2024-06-30T08:24:45.102309Z,38,78,45,268,2024-06-30 08:24:43.821674,4,151.8846732829927,151.8846732829927,0,151.8846732829927,750,700
2024-06-30T08:24:45.546965Z,69,98,43,255,2024-06-30 08:24:43.821680,5,151.92736585578922,151.92736585578922,0,151.92736585578922,500,875
2024-06-30T08:24:45.997453Z,90,96,94,436,2024-06-30 08:24:43.821685,6,252.98622204093772,252.98622204093772,0,252.98622204093772,250,700
2024-06-30T08:25:24.250647Z,68,21,89,662,2024-06-30 08:25:24.245602,1,379.5346044768356,379.5346044768356,1,379.5346044768356,250,300
2024-06-30T08:25:24.674539Z,98,33,32,207,2024-06-30 08:25:24.245632,2,126.38354693206512,126.38354693206512,1,126.38354693206512,500,125
2024-06-30T08:25:25.095595Z,93,62,62,353,2024-06-30 08:25:24.245640,3,202.6850882235603,202.6850882235603,1,202.6850882235603,750,300
2024-06-30T08:25:25.520910Z,8,59,84,268,2024-06-30 08:25:24.245647,4,151.8846732829927,151.8846732829927,1,151.8846732829927,750,700
2024-06-30T08:25:25.947300Z,80,46,72,255,2024-06-30 08:25:24.245654,5,151.92736585578922,151.92736585578922,1,151.92736585578922,500,875
2024-06-30T08:25:26.377435Z,3,2,97,436,2024-06-30 08:25:24.245660,6,252.98622204093772,252.98622204093772,1,252.98622204093772,250,700
2024-06-30T08:26:04.286302Z,25,36,79,662,2024-06-30 08:26:04.281840,1,379.5346044768356,379.5346044768356,2,379.5346044768356,250,300
2024-06-30T08:26:04.706641Z,65,28,47,207,2024-06-30 08:26:04.281869,2,126.38354693206512,126.38354693206512,2,126.38354693206512,500,125
2024-06-30T08:26:05.126192Z,34,70,92,353,2024-06-30 08:26:04.281877,3,202.6850882235603,202.6850882235603,2,202.6850882235603,750,300
2024-06-30T08:26:05.546577Z,53,96,75,268,2024-06-30 08:26:04.281884,4,151.8846732829927,151.8846732829927,2,151.8846732829927,750,700
2024-06-30T08:26:05.966066Z,80,81,52,255,2024-06-30 08:26:04.281891,5,151.92736585578922,151.92736585578922,2,151.92736585578922,500,875
2024-06-30T08:26:06.387154Z,100,91,67,436,2024-06-30 08:26:04.281898,6,252.98622204093772,252.98622204093772,2,252.98622204093772,250,700
2024-06-30T08:26:44.483050Z,3,59,70,662,2024-06-30 08:26:44.475554,1,379.5346044768356,379.5346044768356,3,379.5346044768356,250,300
2024-06-30T08:26:44.921203Z,90,56,26,207,2024-06-30 08:26:44.475593,2,126.38354693206512,126.38354693206512,3,126.38354693206512,500,125
2024-06-30T08:26:45.362430Z,39,79,17,353,2024-06-30 08:26:44.475601,3,202.6850882235603,202.6850882235603,3,202.6850882235603,750,300
2024-06-30T08:26:45.781989Z,75,12,32,268,2024-06-30 08:26:44.475608,4,151.8846732829927,151.8846732829927,3,151.8846732829927,750,700
2024-06-30T08:26:46.211232Z,78,16,92,255,2024-06-30 08:26:44.475614,5,151.92736585578922,151.92736585578922,3,151.92736585578922,500,875
2024-06-30T08:26:46.648521Z,62,43,24,436,2024-06-30 08:26:44.475621,6,252.98622204093772,252.98622204093772,3,252.98622204093772,250,700
2024-06-30T08:27:24.681467Z,79,81,32,662,2024-06-30 08:27:24.675926,1,379.5346044768356,379.5346044768356,4,379.5346044768356,250,300
2024-06-30T08:27:25.107886Z,3,45,28,207,2024-06-30 08:27:24.675957,2,126.38354693206512,126.38354693206512,4,126.38354693206512,500,125
2024-06-30T08:27:25.532887Z,21,12,71,353,2024-06-30 08:27:24.675966,3,202.6850882235603,202.6850882235603,4,202.6850882235603,750,300
2024-06-30T08:27:25.957055Z,90,78,32,268,2024-06-30 08:27:24.675974,4,151.8846732829927,151.8846732829927,4,151.8846732829927,750,700
2024-06-30T08:27:26.387313Z,33,100,2,255,2024-06-30 08:27:24.675981,5,151.92736585578922,151.92736585578922,4,151.92736585578922,500,875
2024-06-30T08:27:26.813298Z,9,37,89,436,2024-06-30 08:27:24.675991,6,252.98622204093772,252.98622204093772,4,252.98622204093772,250,700
2024-06-30T08:28:04.806741Z,77,53,33,662,2024-06-30 08:28:04.802808,1,379.5346044768356,379.5346044768356,5,379.5346044768356,250,300
2024-06-30T08:28:05.226235Z,87,50,58,207,2024-06-30 08:28:04.802839,2,126.38354693206512,126.38354693206512,5,126.38354693206512,500,125
2024-06-30T08:28:05.645813Z,18,4,66,353,2024-06-30 08:28:04.802847,3,202.6850882235603,202.6850882235603,5,202.6850882235603,750,300
2024-06-30T08:28:06.065087Z,42,100,51,268,2024-06-30 08:28:04.802854,4,151.8846732829927,151.8846732829927,5,151.8846732829927,750,700
2024-06-30T08:28:06.494073Z,60,81,73,255,2024-06-30 08:28:04.802862,5,151.92736585578922,151.92736585578922,5,151.92736585578922,500,875
2024-06-30T08:28:06.912759Z,93,85,82,436,2024-06-30 08:28:04.802870,6,252.98622204093772,252.98622204093772,5,252.98622204093772,250,700
2024-06-30T08:28:44.897008Z,19,38,6,662,2024-06-30 08:28:44.892261,1,379.5346044768356,379.5346044768356,6,379.5346044768356,250,300
2024-06-30T08:28:45.330587Z,96,65,79,207,2024-06-30 08:28:44.892292,2,126.38354693206512,126.38354693206512,6,126.38354693206512,500,125
2024-06-30T08:28:45.759283Z,45,57,96,353,2024-06-30 08:28:44.892299,3,202.6850882235603,202.6850882235603,6,202.6850882235603,750,300
2024-06-30T08:28:46.178864Z,48,69,94,268,2024-06-30 08:28:44.892306,4,151.8846732829927,151.8846732829927,6,151.8846732829927,750,700
2024-06-30T08:28:46.599449Z,33,70,75,255,2024-06-30 08:28:44.892313,5,151.92736585578922,151.92736585578922,6,151.92736585578922,500,875
2024-06-30T08:28:47.019725Z,17,56,97,436,2024-06-30 08:28:44.892320,6,252.98622204093772,252.98622204093772,6,252.98622204093772,250,700
2024-06-30T08:29:24.996955Z,54,87,64,662,2024-06-30 08:29:24.992001,1,379.5346044768356,379.5346044768356,7,379.5346044768356,250,300
2024-06-30T08:29:25.422649Z,34,100,11,207,2024-06-30 08:29:24.992069,2,126.38354693206512,126.38354693206512,7,126.38354693206512,500,125
2024-06-30T08:29:25.864881Z,95,53,43,353,2024-06-30 08:29:24.992083,3,202.6850882235603,202.6850882235603,7,202.6850882235603,750,300
2024-06-30T08:29:26.285445Z,51,17,51,268,2024-06-30 08:29:24.992093,4,151.8846732829927,151.8846732829927,7,151.8846732829927,750,700
2024-06-30T08:29:26.705006Z,54,2,3,255,2024-06-30 08:29:24.992103,5,151.92736585578922,151.92736585578922,7,151.92736585578922,500,875
2024-06-30T08:29:27.128793Z,54,46,89,436,2024-06-30 08:29:24.992115,6,252.98622204093772,252.98622204093772,7,252.98622204093772,250,700
2024-06-30T08:30:05.173331Z,4,39,66,662,2024-06-30 08:30:05.168866,1,379.5346044768356,379.5346044768356,8,379.5346044768356,250,300
2024-06-30T08:30:05.594227Z,23,3,85,207,2024-06-30 08:30:05.168896,2,126.38354693206512,126.38354693206512,8,126.38354693206512,500,125
2024-06-30T08:30:06.013765Z,53,4,46,353,2024-06-30 08:30:05.168904,3,202.6850882235603,202.6850882235603,8,202.6850882235603,750,300
